media_id,media_type,character_name,actor_name,gender,order
1705,tv,Olivia Dunham,Anna Torv,F,1
1705,tv,Walter Bishop,John Noble,M,2
1705,tv,Peter Bishop,Joshua Jackson,M,3
1705,tv,Phillip Broyles,Lance Reddick,M,4
1705,tv,Astrid Farnsworth,Jasika Nicole,F,5
1705,tv,Nina Sharp,Blair Brown,F,6
4607,tv,Jack Shephard,Matthew Fox,M,1
4607,tv,Kate Austen,Evangeline Lilly,F,2
4607,tv,"James ""Sawyer"" Ford",Josh Holloway,M,3
4607,tv,Sayid Jarrah,Naveen Andrews,M,4
4607,tv,Sun Kwon,Kim Yoon-jin,F,7
4607,tv,Claire Littleton,Emilie de Ravin,F,11
57243,tv,The Doctor,Jodie Whittaker,F,1048
57243,tv,Graham O'Brien,Bradley Walsh,M,1049
57243,tv,Yasmin Khan,Mandip Gill,F,1050
57243,tv,Ryan Sinclair,Tosin Cole,M,1051
56296,tv,Sarah / Cosima / Alison / Helena / Rachel,Tatiana Maslany,F,1
56296,tv,"Felix ""Fee"" Dawkins",Jordan Gavaris,M,2
56296,tv,"Detective Arthur ""Art"" Bell",Kevin Hanchard,M,3
56296,tv,"Donald ""Donnie"" Hendrix",Kristian Bruun,M,4
56296,tv,"Siobhan ""Mrs. S"" Sadler",Maria Doyle Kennedy,F,7
18347,tv,Annie Edison,Alison Brie,F,1
18347,tv,Jeff Winger,Joel McHale,M,2
18347,tv,Britta Perry,Gillian Jacobs,F,3
18347,tv,Abed Nadir,Danny Pudi,M,4
18347,tv,Francesca 'Frankie' Dart,Paget Brewster,F,5
18347,tv,Señor Ben Chang,Ken Jeong,M,6
39340,tv,Max Black,Kat Dennings,F,1
39340,tv,Caroline Channing,Beth Behrs,F,2
39340,tv,Earl Washington,Garrett Morris,M,3
39340,tv,Oleg Golishevsky,Jonathan Kite,M,4
39340,tv,Han Lee,Matthew Moy,M,5
39340,tv,Sophie Kachinsky,Jennifer Coolidge,F,9
4556,tv,John 'J.D.' Dorian,Zach Braff,M,1
4556,tv,Christopher Turk,Donald Faison,M,2
4556,tv,Elliot Reid,Sarah Chalke,F,2
4556,tv,Perry Cox,John C. McGinley,M,3
4556,tv,Denise Mahoney,Eliza Coupe,F,4
4556,tv,Lucy Bennett,Kerry Bishé,F,5
7317,tv,Will McKenzie,Simon Bird,M,1
7317,tv,Simon Cooper,Joe Thomas,M,2
7317,tv,Jay Cartwright,James Buckley,M,3
7317,tv,Polly MacKenzie,Belinda Stewart-Wilson,F,8
7317,tv,Charlotte Hinchcliffe,Emily Atack,F,25
1906,tv,Frank Gallagher,David Threlfall,M,1
1906,tv,Karen Jackson,Rebecca Atkinson,M,4
1906,tv,Lillian Tyler,Alice Barry,M,6
1906,tv,Avril Powell,Karen Bryson,F,33
900,tv,Tony Stonem,Nicholas Hoult,M,5
900,tv,Anwar Kharral,Dev Patel,M,7
900,tv,James Cook,Jack O'Connell,M,35
900,tv,Effy Stonem,Kaya Scodelario,F,35
900,tv,Cassie Ainsworth,Hannah Murray,F,38
1409,tv,Jax Teller,Charlie Hunnam,M,1
1409,tv,Gemma Teller Morrow,Katey Sagal,F,2
1409,tv,Nero Padilla,Jimmy Smits,M,3
1409,tv,"Juan Carlos ""Juice"" Ortiz",Theo Rossi,M,4
1409,tv,Wendy Teller,Drea de Matteo,F,8
61418,tv,Jane Gloriana Villanueva,Gina Rodriguez,F,1
61418,tv,Xiomara Gloriana Villanueva,Andrea Navedo,F,2
61418,tv,Petra / Anezka,Yael Grobglas,F,3
61418,tv,Rafael Solano,Justin Baldoni,M,4
61418,tv,Rogelio De La Vega,Jaime Camil,M,7
61056,tv,Annalise Keating,Viola Davis,F,1
61056,tv,Connor Walsh,Jack Falahee,M,2
61056,tv,Michaela Pratt,Aja Naomi King,F,3
61056,tv,Asher Millstone,Matt McGorry,M,4
61056,tv,Laurel Castillo,Karla Souza,F,5
61056,tv,Oliver Hampton,Conrad Ricamora,M,7
1438,tv,Jimmy McNulty,Dominic West,M,1
1438,tv,Cedric Daniels,Lance Reddick,M,2
1438,tv,Kima Greggs,Sonja Sohn,F,3
1438,tv,Avon Barksdale,Wood Harris,M,4
1438,tv,Rhonda Pearlman,Deirdre Lovejoy,F,9
5920,tv,Patrick Jane,Simon Baker,M,1
5920,tv,Teresa Lisbon,Robin Tunney,F,2
5920,tv,Kimball Cho,Tim Kang,M,3
5920,tv,FBI Agent Dennis Abbott,Rockmond Dunbar,M,4
5920,tv,Grace Van Pelt,Amanda Righetti,F,7
5920,tv,Michelle Vega,Josie Loren,F,8
60705,tv,Amy Raudenfeld,Rita Volk,F,1
60705,tv,Karma Ashcroft,Katie Stevens,F,2
60705,tv,Liam Booker,Gregg Sulkin,M,3
60705,tv,Lauren Cooper,Bailey De Young,F,4
60705,tv,Shane Harvey,Michael J. Willett,M,5
4057,tv,David Rossi,Joe Mantegna,M,1
4057,tv,Dr. Spencer Reid,Matthew Gray Gubler,M,2
4057,tv,Emily Prentiss,Paget Brewster,F,3
4057,tv,Penelope Garcia,Kirsten Vangsness,F,6
4057,tv,Luke Alvez,Adam Rodríguez,M,7
4057,tv,Dr. Tara Lewis,Aisha Tyler,F,9
1911,tv,Seeley Booth,David Boreanaz,M,1
1911,tv,Temperance 'Bones' Brennan,Emily Deschanel,F,2
1911,tv,Angela Montenegro,Michaela Conlin,F,3
1911,tv,Jack Hodgins,T. J. Thyne,M,4
1911,tv,Camille Saroyan,Tamara Taylor,F,5
1911,tv,James Aubrey,John Boyd,M,6
60708,tv,James Gordon,Ben McKenzie,M,1
60708,tv,Harvey Bullock,Donal Logue,M,2
60708,tv,Bruce Wayne / 514A,David Mazouz,M,3
60708,tv,Barbara Kean,Erin Richards,F,7
60708,tv,Selina Kyle,Camren Bicondova,F,8
60866,tv,"Olivia ""Liv"" Moore",Rose McIver,F,1
60866,tv,Blaine DeBeers,David Anders,M,2
60866,tv,Major Lilywhite,Robert Buckley,M,3
60866,tv,Clive Babinaux,Malcolm Goodwin,M,4
60866,tv,Peyton Charles,Aly Michalka,F,6
40008,tv,Will Graham,Hugh Dancy,M,1
40008,tv,Hannibal Lecter,Mads Mikkelsen,M,2
40008,tv,Jack Crawford,Laurence Fishburne,M,3
40008,tv,Dr. Bedelia Du Maurier,Gillian Anderson,F,15
40293,tv,Leonardo Da Vinci,Tom Riley,M,1
40293,tv,Lucrezia Donati,Laura Haddock,F,2
40293,tv,Lorenzo Medici,Elliot Cowan,M,3
40293,tv,Zoroaster,Gregg Chillin,M,4
1668,tv,Chandler Bing,Matthew Perry,M,1
1668,tv,Joey Tribbiani,Matt LeBlanc,M,2
1668,tv,Monica Geller,Courteney Cox,F,3
1668,tv,Ross Geller,David Schwimmer,M,4
1668,tv,Rachel Green,Jennifer Aniston,F,5
1668,tv,Phoebe Buffay,Lisa Kudrow,F,6
2288,tv,Michael Scofield,Wentworth Miller,M,1
2288,tv,Lincoln Burrows,Dominic Purcell,M,2
2288,tv,Dr. Sara Tancredi,Sarah Wayne Callies,F,3
2288,tv,Paul Kellerman,Paul Adelstein,M,4
2288,tv,Sheba,Inbar Lavi,F,501
2288,tv,"Emily ""A&W"" Blake",Marina Benedict,F,501
1405,tv,Dexter Morgan,Michael C. Hall,M,1
1405,tv,Debra Morgan,Jennifer Carpenter,F,2
1405,tv,Joey Quinn,Desmond Harrington,M,3
1405,tv,Angel Batista,David Zayas,M,4
1405,tv,Jamie Batista,Aimee Garcia,F,7
1405,tv,Hannah McKay,Yvonne Strahovski,F,9
34524,tv,Scott McCall,Tyler Posey,M,1
34524,tv,Mieczyslaw “Stiles” Stilinski,Dylan O'Brien,M,2
34524,tv,Lydia Martin,Holland Roden,F,3
34524,tv,Malia Tate,Shelley Hennig,F,7
34524,tv,Peter Hale,Ian Bohen,M,8
34524,tv,Hayden Romero,Victoria Moroles,F,20
39351,tv,Nick Burkhardt,David Giuntoli,M,1
39351,tv,Monroe,Silas Weir Mitchell,M,2
39351,tv,Hank Griffin,Russell Hornsby,M,3
39351,tv,Rosalee Calvert,Bree Turner,F,6
39351,tv,Adalind Schade,Claire Coffee,F,7
39351,tv,Eve / Juliette Silverton,Bitsie Tulloch,F,8
61550,tv,Peggy Carter,Hayley Atwell,F,1
61550,tv,Edwin Jarvis,James D'Arcy,M,2
61550,tv,Jack Thompson,Chad Michael Murray,M,3
61550,tv,Daniel Sousa,Enver Gjokaj,M,4
61550,tv,Dottie Underwood,Bridget Regan,F,5
61550,tv,Whitney Frost,Wynn Everett,F,501
1411,tv,John Reese,Jim Caviezel,M,1
1411,tv,Harold Finch,Michael Emerson,M,2
1411,tv,Lionel Fusco,Kevin Chapman,M,3
1411,tv,Samantha 'Root' Groves,Amy Acker,F,5
1411,tv,Sameen Shaw,Sarah Shahi,F,6
46648,tv,Wayne Hays,Mahershala Ali,M,501
46648,tv,Roland West,Stephen Dorff,M,501
46648,tv,Amelia Reardon,Carmen Ejogo,F,501
46648,tv,Tom Purcell,Scoot McNairy,M,501
61889,tv,Matt Murdock / Daredevil,Charlie Cox,M,1
61889,tv,Karen Page,Deborah Ann Woll,F,2
61889,tv,Foggy Nelson,Elden Henson,M,3
61889,tv,Wilson Fisk,Vincent D'Onofrio,M,6
61889,tv,Maggie Grace,Joanne Whalley,F,501
46786,tv,Norma Bates,Vera Farmiga,F,1
46786,tv,Norman Bates,Freddie Highmore,M,4
46786,tv,Dylan Massett,Max Thieriot,M,5
46786,tv,Emma Decody,Olivia Cooke,F,6
46786,tv,Sheriff Alex Romero,Nestor Carbonell,M,8
1403,tv,"Daisy ""Skye""Johnson / Quake",Chloe Bennet,F,1
1403,tv,Phil Coulson,Clark Gregg,M,2
1403,tv,Melinda May / The Cavalry,Ming-Na Wen,F,3
1403,tv,Leo Fitz,Iain De Caestecker,M,4
1403,tv,Jemma Simmons,Elizabeth Henstridge,F,5
1403,tv,Alphonso “Mack” Mackenzie,Henry Simmons,M,6
48866,tv,Clarke Griffin,Eliza Taylor,F,1
48866,tv,Bellamy Blake,Bob Morley,M,2
48866,tv,Octavia Blake,Marie Avgeropoulos,F,3
48866,tv,Raven Reyes,Lindsey Morgan,F,4
48866,tv,John Murphy,Richard Harmon,M,5
48866,tv,Monty Green,Christopher Larkin,M,6
1396,tv,Walter White,Bryan Cranston,M,1
1396,tv,Skyler White,Anna Gunn,F,2
1396,tv,Jesse Pinkman,Aaron Paul,M,3
1396,tv,Hank Schrader,Dean Norris,M,4
1396,tv,Marie Schrader,Betsy Brandt,F,5
39272,tv,Regina Mills / Evil Queen,Lana Parrilla,F,3
39272,tv,Captain Hook / Killian Jones,Colin O'Donoghue,M,6
39272,tv,Mr. Gold / Rumplestiltskin,Robert Carlyle,M,8
39272,tv,Henry Mills,Andrew J. West,M,281
39272,tv,Lucy,Alison Fernandez,F,284
39272,tv,Lady Tremaine / Victoria Belfrey,Gabrielle Anwar,F,501
60735,tv,Barry Allen / The Flash,Grant Gustin,M,1
60735,tv,Iris West,Candice Patton,F,2
60735,tv,Cisco Ramon,Carlos Valdes,M,3
60735,tv,Caitlin Snow,Danielle Panabaker,F,4
60735,tv,Harrison Wells,Tom Cavanagh,M,5
60735,tv,Nora West-Allen,Jessica Parker Kennedy,F,7
1412,tv,Oliver Queen,Stephen Amell,M,1
1412,tv,Felicity Smoak,Emily Bett Rickards,F,2
1412,tv,John Diggle,David Ramsey,M,3
1412,tv,Laurel Lance,Katie Cassidy,F,4
1412,tv,Curtis Holt,Echo Kellum,M,5
1412,tv,Dinah Drake,Juliana Harkavy,F,7
73375,tv,Jack Ryan,John Krasinski,M,1
73375,tv,Cathy Mueller,Abbie Cornish,F,2
73375,tv,James Greer,Wendell Pierce,M,3
73375,tv,Matice,John Hoogenakker,M,4
73375,tv,Hanin,Dina Shihabi,F,5
73375,tv,Teresa,Emmanuelle Lussier Martinez,F,9
5999,tv,Hercules,Ryan Gosling,M,1
5999,tv,Jason,Chris Conrad,M,2
5999,tv,Iolaus,Dean O'Gorman,M,3
5999,tv,Lilith,Jodie Rimmer,F,4
5999,tv,Kora,Angela Marie Dotchin,F,6
1432,tv,Veronica Mars,Kristen Bell,F,1
1432,tv,Logan Echolls,Jason Dohring,M,2
1432,tv,Wallace Fennel,Percy Daggs III,M,3
1432,tv,"Richard ""Dick"" Casablancas",Ryan Hansen,M,4
1432,tv,Parker Lee,Julie Gonzalo,F,5
1432,tv,"Cindy ""Mac"" Mackenzie",Tina Majorino,F,7
1781,tv,Laura Ingalls,Melissa Gilbert,F,1
1781,tv,Charles Ingalls,Michael Landon,M,2
1781,tv,Carrie Ingalls,Lindsay Greenbush,F,3
1781,tv,Carrie Ingalls,Sidney Greenbush,F,4
11,movie,Luke Skywalker,Mark Hamill,M,1
11,movie,Han Solo,Harrison Ford,M,2
11,movie,Princess Leia Organa,Carrie Fisher,F,3
11,movie,Chewbacca,Peter Mayhew,M,4
11,movie,Aunt Beru,Shelagh Fraser,F,11
11,movie,Greedo (uncredited),Maria De Aragon,F,43
1891,movie,Luke Skywalker,Mark Hamill,M,1
1891,movie,Han Solo,Harrison Ford,M,2
1891,movie,Princess Leia,Carrie Fisher,F,3
1891,movie,Lando Calrissian,Billy Dee Williams,M,4
1891,movie,Yoda (uncredited),Kathryn Mullen,F,11
1891,movie,Emperor,Marjorie Eaton,F,20
85,movie,Indiana Jones,Harrison Ford,M,1
85,movie,Marion Ravenwood,Karen Allen,F,2
85,movie,Dr. René Belloq,Paul Freeman,M,3
85,movie,Sallah,John Rhys-Davies,M,4
630,movie,Dorothy Gale,Judy Garland,F,1
630,movie,Professor Marvel / The Wizard of Oz,Frank Morgan,M,2
630,movie,'Hunk' / The Scarecrow,Ray Bolger,M,3
630,movie,'Zeke' / The Cowardly Lion,Bert Lahr,M,4
630,movie,Glinda the Good Witch of the North,Billie Burke,F,6
630,movie,Elmira Gulch / The Wicked Witch of the West,Margaret Hamilton,F,7
3078,movie,Peter Warne,Clark Gable,M,1
3078,movie,Ellen 'Ellie' Andrews,Claudette Colbert,F,2
3078,movie,Alexander Andrews,Walter Connolly,M,3
3078,movie,Oscar Shapeley,Roscoe Karns,M,4
3078,movie,Zeke's Wife,Blanche Friderici,F,8
3078,movie,Gordon's Secretary Agnes (uncredited),Bess Flowers,F,16
597,movie,Rose DeWitt Bukater,Kate Winslet,F,1
597,movie,Jack Dawson,Leonardo DiCaprio,M,2
597,movie,Caledon 'Cal' Hockley,Billy Zane,M,3
597,movie,Molly Brown,Kathy Bates,F,4
597,movie,Ruth Dewitt Bukater,Frances Fisher,F,5
597,movie,Brock Lovett,Bill Paxton,M,7
164,movie,Holly Golightly,Audrey Hepburn,F,1
164,movie,Paul Varjak,George Peppard,M,2
164,movie,2E Failenson,Patricia Neal,F,3
164,movie,Doc Golightly,Buddy Ebsen,M,4
164,movie,O.J. Berman,Martin Balsam,M,5
164,movie,Mag Wildwood,Dorothy Whitney,F,9
1585,movie,George Bailey,James Stewart,M,1
1585,movie,Mary Hatch Bailey,Donna Reed,F,2
1585,movie,Henry F. Potter,Lionel Barrymore,M,3
1585,movie,Clarence,Henry Travers,M,4
1585,movie,Ma Bailey,Beulah Bondi,F,8
1585,movie,Cousin Tilly,Mary Treen,F,10
244,movie,Carl Denham,Robert Armstrong,M,1
244,movie,Ann Darrow,Fay Wray,F,2
244,movie,Jack Driscoll,Bruce Cabot,M,3
244,movie,Captain Englehorn,Frank Reicher,M,4
138,movie,Count Dracula,Bela Lugosi,M,1
138,movie,Mina Seward,Helen Chandler,F,2
138,movie,John Harker,David Manners,M,3
138,movie,Renfield,Dwight Frye,M,4
138,movie,Lucy Weston,Frances Dade,F,7
138,movie,Maid,Joan Standing,F,8
3035,movie,Dr. Henry Frankenstein,Colin Clive,M,1
3035,movie,Elizabeth,Mae Clarke,F,2
3035,movie,Victor Moritz,John Boles,M,3
3035,movie,The Monster,Boris Karloff,M,4
3035,movie,Maria,Marilyn Harris,F,9
3035,movie,Little Girl,Carmencita Johnson,F,18
238,movie,Don Vito Corleone,Marlon Brando,M,1
238,movie,Michael Corleone,Al Pacino,M,2
238,movie,Santino 'Sonny' Corleone,James Caan,M,3
238,movie,Kay Adams,Diane Keaton,F,10
238,movie,Connie Corleone Rizzi,Talia Shire,F,12
238,movie,Mama Corleone,Morgana King,F,17
9390,movie,Jerry Maguire,Tom Cruise,M,1
9390,movie,Rod Tidwell,Cuba Gooding Jr.,M,2
9390,movie,Dorothy Boyd,Renée Zellweger,F,3
9390,movie,Avery Bishop,Kelly Preston,F,4
9390,movie,Former Girlfriend,Alison Armitage,F,5
9390,movie,Ray Boyd,Jonathan Lipnicki,M,6
120,movie,Frodo Baggins,Elijah Wood,M,1
120,movie,Gandalf the Grey,Ian McKellen,M,2
120,movie,Aragorn,Viggo Mortensen,M,3
120,movie,Arwen Evenstar,Liv Tyler,F,5
120,movie,Galadriel,Cate Blanchett,F,12
120,movie,"Rose ""Rosie"" Cotton",Sarah McLeod,F,20
539,movie,Norman Bates,Anthony Perkins,M,1
539,movie,Marion Crane,Janet Leigh,F,2
539,movie,Lila Crane,Vera Miles,F,3
539,movie,Sam Loomis,John Gavin,M,4
539,movie,Det. Milton Arbogast,Martin Balsam,M,5
539,movie,Caroline,Patricia Hitchcock,F,9
654,movie,Terry Malloy,Marlon Brando,M,1
654,movie,Father Barry,Karl Malden,M,2
654,movie,Johnny Friendly,Lee J. Cobb,M,3
